neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365
Ciudad Lineal,Concepción,40.4360932607812,-3.6517451451893597,Private room,36,1,27,3.68,1,6
Centro,Embajadores,40.406946488498,-3.69663573416857,Entire home/apt,53,2,27,0.89,1,312
Retiro,Estrella,40.4136982588571,-3.6659220676067994,Private room,15,1,16,0.9,3,299
Ciudad Lineal,Pueblo Nuevo,40.427382416617704,-3.63375916837451,Private room,30,1,0,0.0,1,365
Centro,Embajadores,40.4086733153643,-3.69836233343014,Entire home/apt,59,2,124,3.32,1,310
Centro,Sol,40.416061645377795,-3.7048439654867296,Entire home/apt,160,2,40,2.14,2,313
Centro,Justicia,40.4237408876166,-3.7000261357363597,Private room,25,10,1,0.04,97,281
Fuencarral - El Pardo,Peñagrande,40.4802132271349,-3.7271522174811698,Shared room,20,2,1,0.22,3,312
Centro,Universidad,40.421854569340205,-3.70160582409043,Entire home/apt,45,1,18,1.75,2,315
Villaverde,Los Angeles,40.3534447818967,-3.69613393783413,Private room,19,1,0,0.0,1,365
Centro,Embajadores,40.4139795986814,-3.70411016670079,Private room,30,120,49,2.25,2,0
Salamanca,Guindalera,40.4323447238882,-3.6714388755411203,Private room,20,3,32,3.64,4,263
Centro,Cortes,40.4109452194521,-3.6944717140006804,Private room,45,1,3,2.14,1,79
Chamberí,Almagro,40.433168587027,-3.69585595237293,Private room,48,2,66,2.09,1,338
Villa de Vallecas,Casco Histórico de Vallecas,40.3638293190537,-3.59701583327963,Private room,722,1,0,0.0,1,365
Hortaleza,Pinar del Rey,40.471202401412704,-3.64403004517291,Private room,28,1,5,0.35,1,365
Usera,Moscardó,40.3878334285384,-3.70081016871939,Private room,20,2,2,0.15,1,355
Latina,Aluche,40.3945940346567,-3.75204683670226,Private room,25,7,0,0.0,1,0
Centro,Embajadores,40.4088127335295,-3.7021586773456603,Entire home/apt,80,2,0,0.0,1,126
Centro,Palacio,40.4111638415948,-3.71452414667993,Private room,30,1,20,0.68,10,359
Chamberí,Almagro,40.4326552078121,-3.69726352867459,Entire home/apt,43,1,126,8.87,4,11
Villaverde,Los Angeles,40.3575962847985,-3.6962999259988303,Private room,12,10,0,0.0,4,250
Retiro,Adelfas,40.4051643836096,-3.67032206925667,Entire home/apt,140,2,15,1.32,1,137
Chamberí,Arapiles,40.4339418554251,-3.70761597117334,Private room,45,1,8,0.43,2,365
Arganzuela,Imperial,40.4062698469252,-3.7157606979680198,Entire home/apt,84,1,132,3.93,2,246
Centro,Sol,40.416257034292606,-3.7055476420701003,Entire home/apt,109,3,141,4.42,5,290
Centro,Justicia,40.4242678227194,-3.70022053904795,Entire home/apt,70,2,1,1.0,5,37
Centro,Universidad,40.427634277999,-3.70497524294819,Private room,30,3,0,0.0,1,0
Chamberí,Rios Rosas,40.4428903224154,-3.6974687331596696,Entire home/apt,72,2,3,0.18,2,2
Tetuán,Castillejos,40.4587709896792,-3.69482075591015,Entire home/apt,135,1,42,0.8,3,311
Centro,Palacio,40.4207662365532,-3.7078741482339597,Entire home/apt,85,2,57,2.24,1,187
Salamanca,Recoletos,40.423259814702604,-3.6884276341648103,Entire home/apt,114,2,0,0.0,6,325
Centro,Sol,40.4163740944257,-3.7030545345944796,Entire home/apt,95,3,20,0.32,11,313
Centro,Palacio,40.4127990534551,-3.7101582289759905,Entire home/apt,60,3,1,0.2,1,22
Centro,Embajadores,40.406635847238995,-3.70453394606735,Entire home/apt,55,2,24,1.55,8,336
Centro,Universidad,40.4262990002519,-3.7036224118575602,Private room,50,1,2,1.67,1,305
San Blas - Canillejas,Arcos,40.4271268470339,-3.6157842688922406,Entire home/apt,200,1,0,0.0,6,164
Chamberí,Trafalgar,40.43007343225489,-3.70335400433206,Private room,23,4,6,0.15,25,360
Centro,Embajadores,40.4110885308267,-3.7083754623291405,Entire home/apt,57,3,8,0.46,2,268
Centro,Sol,40.4154939617886,-3.70434134788623,Private room,25,1,0,0.0,1,0
Centro,Sol,40.4146917167198,-3.70544220345972,Entire home/apt,90,2,72,6.73,4,285
Centro,Justicia,40.4238730114309,-3.69705800927632,Entire home/apt,285,2,45,6.37,4,230
Centro,Sol,40.4191122299695,-3.7024379336425497,Private room,20,10,0,0.0,97,300
Centro,Cortes,40.4140908162713,-3.69638594216842,Entire home/apt,105,2,19,3.02,1,338
Centro,Justicia,40.4224423574535,-3.6949634522674604,Private room,28,3,35,0.6,1,45
Carabanchel,Buenavista,40.3722680964536,-3.7424644484819596,Entire home/apt,39,2,20,3.9,1,75
Chamartín,Hispanoamérica,40.458104786756294,-3.6775129065111,Entire home/apt,750,1,1,0.17,1,365
Centro,Universidad,40.421259833063395,-3.7026076451619905,Entire home/apt,50,2,17,0.61,6,326
Ciudad Lineal,Ventas,40.4317356281543,-3.6554875799131104,Private room,50,1,4,0.21,2,361
Salamanca,Lista,40.42904712660479,-3.67798296329154,Private room,26,1,0,0.0,1,354
Centro,Palacio,40.409690431241,-3.71342576053024,Private room,33,1,1,0.06,1,365
Centro,Embajadores,40.4093331361476,-3.7071375125694197,Entire home/apt,50,3,127,2.45,2,46
Villaverde,San Cristobal,40.342539662898204,-3.68566797625929,Private room,17,1,0,0.0,1,365
Centro,Palacio,40.4221676621316,-3.7091125555007403,Entire home/apt,79,13,1,0.24,10,65
Carabanchel,San Isidro,40.3958685165659,-3.73594702519959,Private room,45,1,7,0.39,1,362
Tetuán,Cuatro Caminos,40.4485244327131,-3.70099399423452,Entire home/apt,125,2,38,4.91,1,86
Salamanca,Goya,40.4263032556806,-3.67908998441846,Entire home/apt,85,2,9,0.29,10,311
Chamberí,Gaztambide,40.4330670231291,-3.71460041348583,Entire home/apt,80,1,5,0.54,1,69
Fuencarral - El Pardo,Peñagrande,40.4812649451655,-3.7349667078128497,Private room,403,1,0,0.0,1,364
Latina,Puerta del Angel,40.4126628698602,-3.7302105148450697,Private room,17,1,11,0.99,1,345
Centro,Universidad,40.4240495233616,-3.7035731741352405,Entire home/apt,250,1,97,2.91,5,137
Carabanchel,Puerta Bonita,40.385056241364204,-3.7327834405618,Entire home/apt,59,2,55,2.48,1,56
Centro,Palacio,40.418286887176706,-3.7099716615533196,Private room,18,3,17,0.49,9,0
Centro,Embajadores,40.41326532866879,-3.70569646430932,Private room,20,2,0,0.0,1,6
Salamanca,Fuente del Berro,40.4241366666887,-3.66623584961789,Entire home/apt,56,2,68,3.7,1,289
Centro,Palacio,40.4157861461159,-3.7099269990498596,Entire home/apt,72,2,20,3.92,3,295
Latina,Puerta del Angel,40.4046511924158,-3.73947737843599,Entire home/apt,40,2,2,2.0,1,132
Centro,Universidad,40.4265429628545,-3.7019538848800404,Entire home/apt,39,9,4,0.55,1,201
Centro,Universidad,40.4217413263643,-3.70517982373925,Private room,40,2,4,0.25,2,184
Centro,Palacio,40.4146399960916,-3.7104536096936696,Entire home/apt,60,2,0,0.0,1,8
Arganzuela,Palos de Moguer,40.4064439839586,-3.6933041949607097,Private room,23,1,129,4.83,1,305
Arganzuela,Chopera,40.399062877393604,-3.6998854531989998,Private room,39,1,1,0.03,1,54
Centro,Embajadores,40.4109884424132,-3.70126963202062,Entire home/apt,45,2,2,2.0,2,143
Centro,Embajadores,40.411404601255995,-3.70670676358544,Entire home/apt,55,3,47,1.92,1,327
Arganzuela,Atocha,40.4055718034096,-3.69034624238267,Private room,21,1,0,0.0,3,189
Centro,Universidad,40.427209490322,-3.7044837325255497,Entire home/apt,100,3,11,0.33,2,351
Chamartín,Prosperidad,40.4470855499278,-3.66935813415813,Entire home/apt,50,3,0,0.0,1,0
Tetuán,Castillejos,40.457759345849105,-3.6957269062077405,Entire home/apt,95,2,50,3.98,1,269
Moncloa - Aravaca,Argüelles,40.429041090023,-3.71776688174007,Entire home/apt,75,2,9,0.41,2,280
Centro,Palacio,40.4207809328047,-3.7092432139532403,Entire home/apt,75,2,15,2.39,12,314
Centro,Embajadores,40.409244310611896,-3.7086807001916497,Private room,20,3,54,2.5,3,87
Centro,Embajadores,40.413251794523,-3.70513516109284,Private room,18,10,5,0.23,97,281
Fuencarral - El Pardo,Pilar,40.4741277921964,-3.71515099393733,Private room,25,1,3,0.15,2,365
Arganzuela,Palos de Moguer,40.40386893573,-3.6986410064048796,Entire home/apt,55,2,6,3.1,1,7
Latina,Puerta del Angel,40.4086913642781,-3.73733100783333,Private room,50,3,3,0.15,1,365
Carabanchel,San Isidro,40.3907082324257,-3.73044643804166,Entire home/apt,222,7,0,0.0,1,180
Chamberí,Almagro,40.4352365403625,-3.69396577551264,Private room,19,3,3,0.21,1,281
Ciudad Lineal,Colina,40.4561609606903,-3.6609129940959706,Entire home/apt,50,5,7,0.44,1,251
Centro,Palacio,40.4111262692141,-3.71678569593631,Private room,19,4,1,0.11,38,0
Centro,Embajadores,40.40956237773221,-3.6995656650362,Entire home/apt,62,3,17,0.6,18,137
Arganzuela,Imperial,40.4050560469729,-3.7127675867173098,Private room,25,2,19,0.6,1,319
Salamanca,Fuente del Berro,40.4222807915513,-3.6656421730148305,Entire home/apt,40,2,1,1.0,1,111
Centro,Universidad,40.426357617715794,-3.70531642046933,Private room,19,2,45,0.99,1,347
Centro,Cortes,40.4139987823834,-3.7010348100006496,Entire home/apt,98,1,10,3.45,1,236
Centro,Universidad,40.4233429232722,-3.7050759246052496,Entire home/apt,80,2,66,3.29,1,316
Centro,Embajadores,40.409856056212604,-3.70618711023004,Entire home/apt,89,2,58,5.98,1,224
Arganzuela,Chopera,40.3926404041841,-3.6966373196057303,Entire home/apt,50,2,78,5.97,5,278
Centro,Embajadores,40.4074728445924,-3.71087706550148,Entire home/apt,49,3,16,1.3,4,275
Centro,Palacio,40.421964786660396,-3.7091223670402598,Entire home/apt,69,2,6,0.28,1,334
Chamberí,Arapiles,40.435621017283104,-3.70519989444372,Private room,20,1,2,0.17,1,0
Centro,Embajadores,40.4121388246775,-3.70035570144552,Entire home/apt,83,4,65,1.5,1,329
Centro,Embajadores,40.4061398785271,-3.7017451656735294,Entire home/apt,70,2,10,4.69,1,97
Retiro,Estrella,40.4177973026075,-3.66378450487157,Private room,40,2,0,0.0,2,139
Ciudad Lineal,Costillares,40.4820227922696,-3.6627798039363197,Private room,50,1,1,0.71,1,180
Latina,Puerta del Angel,40.4108155102498,-3.73551910351513,Entire home/apt,60,2,78,2.17,1,336
Salamanca,Fuente del Berro,40.4254754616239,-3.66084119231754,Entire home/apt,70,2,1,0.61,2,277
Centro,Sol,40.4185723853002,-3.70081494337894,Private room,31,4,1,0.13,38,10
Centro,Justicia,40.422697881199205,-3.69685124758585,Private room,60,2,78,3.38,2,39
Moncloa - Aravaca,Argüelles,40.427624420308106,-3.7196909199074306,Private room,35,7,0,0.0,1,0
Arganzuela,Delicias,40.3917604903654,-3.69347818810522,Private room,21,90,0,0.0,1,363
San Blas - Canillejas,Simancas,40.4306668417871,-3.6316359575995,Private room,18,1,5,4.29,1,300
Salamanca,Castellana,40.43672697814971,-3.6824613790297596,Entire home/apt,95,1,41,2.21,1,283
Centro,Embajadores,40.4092475450077,-3.7040517514192794,Private room,38,2,78,2.2,3,347
Hortaleza,Pinar del Rey,40.4711689355931,-3.64541291480688,Private room,42,1,1,0.07,3,269
Moncloa - Aravaca,Argüelles,40.4305590082978,-3.71710744569753,Entire home/apt,52,3,0,0.0,1,193
Centro,Palacio,40.407983743314,-3.71212421328748,Private room,17,2,29,1.29,3,110
Centro,Sol,40.417707028593995,-3.70310073886918,Entire home/apt,160,3,24,1.0,37,328
Centro,Justicia,40.424543011638,-3.69752258725257,Private room,45,2,6,0.44,4,97
Centro,Justicia,40.428124472449,-3.7007878868022,Entire home/apt,195,1,0,0.0,14,290
Centro,Universidad,40.4274058388251,-3.70575529966585,Entire home/apt,80,2,0,0.0,1,37
Centro,Sol,40.4189713608336,-3.70779847843354,Entire home/apt,89,1,43,8.43,11,253
Salamanca,Castellana,40.430946862142896,-3.68205053590672,Private room,35,1,25,0.75,1,65
Chamberí,Arapiles,40.4364750193093,-3.70907451011954,Private room,45,1,0,0.0,1,0
Centro,Palacio,40.412457496516105,-3.71213945540056,Entire home/apt,100,3,33,2.24,1,271
Chamartín,Prosperidad,40.44217441636221,-3.6706453180423795,Entire home/apt,75,2,39,1.08,1,300
Retiro,Adelfas,40.402733563873,-3.6695997262025695,Entire home/apt,141,2,6,0.62,10,219
Centro,Universidad,40.4247944692859,-3.7059161477408904,Entire home/apt,40,2,28,4.62,4,293
Centro,Cortes,40.4141369243831,-3.6987746047960197,Entire home/apt,38,1,22,9.17,3,14
Centro,Embajadores,40.4103514711227,-3.70351978961745,Private room,16,4,0,0.0,1,1
Centro,Sol,40.416432259276796,-3.7060522746358595,Entire home/apt,90,1,12,4.44,4,146
Centro,Sol,40.4195557807248,-3.7027371515927796,Entire home/apt,50,2,59,5.16,1,286
Ciudad Lineal,Ventas,40.4263633913541,-3.65647609611744,Private room,18,1,1,0.03,2,31
Salamanca,Goya,40.4264399442006,-3.66972498269208,Entire home/apt,69,2,21,3.28,1,107
Centro,Embajadores,40.4099400794909,-3.7038058056596,Entire home/apt,60,3,157,4.14,8,73
Centro,Universidad,40.4219630279316,-3.7045360550762303,Entire home/apt,48,1,61,5.17,46,239
Retiro,Adelfas,40.399115298594104,-3.6700713824694997,Entire home/apt,60,3,128,2.47,1,313
Salamanca,Goya,40.422937037291796,-3.6747827069878,Entire home/apt,140,4,15,0.61,1,39
Centro,Sol,40.4183672275968,-3.7021203774531504,Entire home/apt,125,3,6,0.49,13,320
Centro,Universidad,40.423918954250205,-3.70546947862853,Entire home/apt,70,2,22,0.86,4,108
Arganzuela,Palos de Moguer,40.4025080782171,-3.6936550095812004,Private room,33,3,20,1.56,2,45
Chamartín,Prosperidad,40.4388049209008,-3.6780451358388,Entire home/apt,106,3,21,3.01,1,294
Centro,Embajadores,40.408175631864204,-3.69846385795955,Entire home/apt,50,2,13,1.65,1,92
Centro,Justicia,40.4259734478014,-3.7007714154193105,Entire home/apt,75,2,23,3.27,1,288
Arganzuela,Delicias,40.3999525185855,-3.6920615335194396,Entire home/apt,55,2,8,1.33,1,0
Retiro,Adelfas,40.401148609764704,-3.6687275581106604,Entire home/apt,71,2,0,0.0,10,243
Arganzuela,Imperial,40.412175155532395,-3.71840354350779,Entire home/apt,49,2,17,2.02,5,77
Salamanca,Castellana,40.4299697649709,-3.68500657523227,Entire home/apt,54,5,5,0.76,1,0
Centro,Universidad,40.4216494412536,-3.7064503323513502,Private room,27,2,21,3.77,2,335
Centro,Embajadores,40.4090395808785,-3.7046062298840803,Entire home/apt,160,3,1,0.3,2,325
Centro,Sol,40.415682425048104,-3.70651882189273,Entire home/apt,79,2,0,0.0,21,230
Tetuán,Castillejos,40.4569696981688,-3.6950094881012405,Private room,35,3,14,0.83,2,75
Centro,Palacio,40.420594927623,-3.7074082411890203,Private room,25,1,192,11.29,2,59
Retiro,Jerónimos,40.4077830659545,-3.6884098457874797,Entire home/apt,50,4,24,3.04,1,69
Retiro,Pacífico,40.406168150050995,-3.67429380756453,Private room,25,2,10,2.14,1,23
Centro,Justicia,40.421781680829504,-3.69863079527804,Private room,30,1,1,0.03,3,341
Centro,Universidad,40.4234830806083,-3.70335841746534,Private room,25,1,80,1.2,3,171
Chamberí,Trafalgar,40.429683209459,-3.7016130271349197,Entire home/apt,37,1,2,0.72,44,294
Salamanca,Fuente del Berro,40.428911764231295,-3.66356444604946,Entire home/apt,45,3,39,2.7,7,85
Centro,Embajadores,40.4109792845056,-3.6963946310390097,Private room,35,2,0,0.0,3,90
Centro,Universidad,40.4229136933039,-3.70361428494252,Entire home/apt,70,2,6,0.65,1,0
Moncloa - Aravaca,Argüelles,40.4278119428159,-3.71543069258807,Private room,65,1,0,0.0,1,363
Centro,Embajadores,40.4128664274056,-3.70203094047546,Entire home/apt,72,3,4,0.33,1,0
Carabanchel,Vista Alegre,40.3869237151388,-3.7400608207281203,Private room,30,1,3,0.32,2,0
Centro,Universidad,40.421903154416,-3.70280416120919,Entire home/apt,69,2,7,0.29,5,309
Tetuán,Castillejos,40.4569780729856,-3.6973841924050403,Private room,50,2,0,0.0,1,364
Centro,Cortes,40.412930365998,-3.6951671498727596,Entire home/apt,80,3,85,1.57,2,212
Salamanca,Fuente del Berro,40.424526824662706,-3.66265592606044,Entire home/apt,60,2,2,0.88,1,240
Tetuán,Bellas Vistas,40.4526518230398,-3.70741281392683,Private room,34,2,25,0.84,3,59
Ciudad Lineal,Costillares,40.477770029207605,-3.67320651739914,Private room,71,1,0,0.0,1,365
Tetuán,Berruguete,40.457412244416496,-3.7098657617492794,Entire home/apt,45,1,0,0.0,1,107
Arganzuela,Delicias,40.3954979793384,-3.6921185386153197,Private room,19,1,7,3.5,1,141
Centro,Universidad,40.4214354021621,-3.7038816903950798,Private room,45,2,1,0.11,1,363
Centro,Embajadores,40.4077172411581,-3.70563245357679,Private room,25,1,9,1.29,1,279
Centro,Justicia,40.4269520991116,-3.69985653898612,Private room,29,1,3,3.0,4,176
Centro,Palacio,40.4214515309306,-3.71043128376971,Entire home/apt,73,2,58,4.78,1,32
Latina,Puerta del Angel,40.4124259650617,-3.7276110827325497,Entire home/apt,52,3,26,3.71,3,49
Centro,Embajadores,40.4115334396234,-3.69988899156974,Entire home/apt,90,2,33,2.84,7,307
Usera,Almendrales,40.3849822145816,-3.7036452862612497,Entire home/apt,32,5,2,0.22,9,124
Moncloa - Aravaca,Argüelles,40.428335303306106,-3.71923834704396,Entire home/apt,125,4,79,3.14,1,205
Arganzuela,Palos de Moguer,40.4068746971953,-3.6937796886278904,Entire home/apt,70,2,2,2.0,1,153
Centro,Universidad,40.4268383055406,-3.7016047391554503,Entire home/apt,150,2,24,0.53,9,178
Centro,Sol,40.4139744981312,-3.70634192132048,Entire home/apt,150,3,9,0.26,6,103
Chamartín,Ciudad Jardín,40.4487178735898,-3.67740349815519,Private room,25,2,9,2.16,1,186
Moncloa - Aravaca,Ciudad Universitaria,40.455358961363295,-3.7128369476535696,Entire home/apt,85,7,0,0.0,1,281
Centro,Embajadores,40.409954311579,-3.70271387159823,Entire home/apt,90,2,63,4.86,1,316
Centro,Universidad,40.42799171886,-3.7031099500778697,Private room,27,1,9,0.77,3,354
Moncloa - Aravaca,Argüelles,40.4205467086341,-3.7162323584266503,Entire home/apt,40,4,20,0.48,1,219
Centro,Cortes,40.4114922855101,-3.69447744649534,Entire home/apt,70,2,28,1.24,1,326
Centro,Sol,40.4158362196369,-3.7054978247832797,Entire home/apt,90,3,0,0.0,1,331
Centro,Embajadores,40.4089089057122,-3.6998405884837,Entire home/apt,59,2,35,0.74,2,346
Chamberí,Arapiles,40.4309154426517,-3.70858486492324,Entire home/apt,50,2,6,0.16,26,313
Centro,Palacio,40.421245927338205,-3.70749527720119,Entire home/apt,79,2,12,1.03,1,352
Centro,Cortes,40.413221734932606,-3.69877587397789,Entire home/apt,50,2,0,0.0,2,318
Salamanca,Guindalera,40.4300190543101,-3.6672925806619303,Entire home/apt,80,4,16,1.52,1,94
Moratalaz,Vinateros,40.406240732101004,-3.64948769317524,Private room,25,1,52,2.18,1,5
Puente de Vallecas,San Diego,40.3897279126546,-3.66893716012241,Entire home/apt,40,1,5,0.38,2,0
Centro,Justicia,40.4256323891901,-3.6999120223649,Entire home/apt,43,3,35,3.22,3,18
Centro,Cortes,40.417599383819706,-3.69807760208199,Private room,34,1,132,3.02,14,343
Centro,Universidad,40.4285365454476,-3.7081324820721298,Entire home/apt,95,2,38,0.79,26,144
Centro,Justicia,40.421080041192496,-3.7004147549936404,Entire home/apt,160,3,21,1.13,37,321
Arganzuela,Chopera,40.3942020786133,-3.6962298770155497,Private room,23,2,2,1.43,4,364
Salamanca,Castellana,40.429605400667704,-3.68329541863329,Entire home/apt,95,1,32,2.99,1,318
Centro,Sol,40.420111144343,-3.70705125547162,Private room,36,1,0,0.0,26,311
Chamberí,Gaztambide,40.4360937475404,-3.7138290491986696,Entire home/apt,82,4,16,0.58,51,318
Centro,Palacio,40.4116255731195,-3.70809715581757,Entire home/apt,90,2,1,0.17,145,328
Centro,Justicia,40.4257639318102,-3.6995071629033194,Entire home/apt,60,2,32,1.44,1,328
Centro,Justicia,40.422757113622,-3.69931401581177,Entire home/apt,146,2,16,3.43,7,301
Centro,Embajadores,40.4073627226719,-3.6965386684292696,Private room,25,1,3,0.4,3,68
Chamartín,Prosperidad,40.445996199977294,-3.66395708467836,Private room,20,1,0,0.0,1,0
Centro,Embajadores,40.4088537300506,-3.69856816833961,Entire home/apt,50,5,39,0.69,2,169
Tetuán,Valdeacederas,40.4687408974035,-3.70566568317693,Private room,23,4,0,0.0,4,256
Centro,Sol,40.41802092357371,-3.70205692465907,Entire home/apt,80,2,31,1.36,9,252
Moncloa - Aravaca,Argüelles,40.4259896525195,-3.71691339029904,Private room,38,3,35,0.65,1,310
Centro,Universidad,40.421281793032705,-3.70642964029846,Entire home/apt,40,2,2,0.27,1,0
Moncloa - Aravaca,Valdezarza,40.4677885007691,-3.72024221400174,Private room,19,1,1,0.04,1,0
Centro,Universidad,40.4267829829888,-3.7072166481768596,Private room,20,3,0,0.0,1,0
Arganzuela,Chopera,40.3965228903391,-3.6990038186821494,Private room,25,1,23,2.02,3,361
Chamartín,Prosperidad,40.44262783679721,-3.67159406264172,Entire home/apt,65,2,25,1.06,1,281
Centro,Universidad,40.429403401197206,-3.7124734980839302,Entire home/apt,20,1,0,0.0,7,179
Centro,Cortes,40.4115578863618,-3.69590940749722,Private room,35,2,7,1.0,2,86
Centro,Palacio,40.4166375496617,-3.7090239006150196,Entire home/apt,65,4,2,0.62,51,340
Centro,Embajadores,40.4088573742821,-3.69640252334625,Private room,21,1,147,6.84,1,60
Chamberí,Almagro,40.4370117738131,-3.69898741060358,Entire home/apt,45,1,0,0.0,1,120
Moncloa - Aravaca,Argüelles,40.431153278786,-3.72143025042133,Private room,50,1,8,1.3,1,363
Carabanchel,Vista Alegre,40.3808766466597,-3.7452950544942896,Entire home/apt,45,1,0,0.0,1,347
Centro,Universidad,40.422018915977205,-3.70587735011814,Entire home/apt,150,3,0,0.0,77,202
Retiro,Niño Jesús,40.410193825099796,-3.67179469842952,Entire home/apt,3000,5,0,0.0,12,0
Centro,Embajadores,40.4078446144608,-3.7028644586847697,Entire home/apt,35,2,7,0.72,1,52
Centro,Justicia,40.423178087242896,-3.69640623927313,Entire home/apt,150,2,22,1.86,1,204
Chamberí,Rios Rosas,40.439253160034596,-3.6975431607743,Entire home/apt,82,3,46,1.18,2,264
Centro,Embajadores,40.4087873214766,-3.70582659543024,Private room,18,1,0,0.0,1,365
Centro,Sol,40.4170466454616,-3.70387435602177,Entire home/apt,69,1,47,2.2,48,129
Moncloa - Aravaca,Argüelles,40.4263776265693,-3.71581187505517,Private room,32,2,12,0.96,2,270
Centro,Embajadores,40.4062791984321,-3.7013648511502897,Entire home/apt,55,2,2,2.0,1,60
Centro,Universidad,40.421684761992395,-3.70359124188838,Entire home/apt,110,2,65,3.39,1,294
Salamanca,Castellana,40.4347284848148,-3.68460504848495,Entire home/apt,230,5,2,0.64,28,24
Salamanca,Recoletos,40.4274789683694,-3.68220702945135,Private room,50,1,0,0.0,1,0
Chamberí,Trafalgar,40.436045617072395,-3.70208603286699,Private room,20,1,8,0.66,1,130
Arganzuela,Imperial,40.4007093210052,-3.7150027566852404,Private room,45,1,0,0.0,1,365
Centro,Universidad,40.4243382518576,-3.70138494962937,Entire home/apt,123,2,17,1.26,1,341
Tetuán,Bellas Vistas,40.4480967210896,-3.7053647499480404,Entire home/apt,30,2,62,3.58,3,345
Centro,Cortes,40.4138636512538,-3.7005788710920298,Entire home/apt,80,3,105,6.73,1,248
Arganzuela,Chopera,40.39556737574021,-3.6985250867028796,Private room,28,1,7,0.66,1,343
Centro,Universidad,40.4283875906126,-3.70326532168389,Entire home/apt,80,1,31,0.72,1,354
Arganzuela,Chopera,40.394816905972796,-3.6977993230968798,Private room,19,1,5,0.49,3,363
Centro,Sol,40.4157204645603,-3.7016939235682798,Entire home/apt,73,1,20,2.87,4,0
Centro,Embajadores,40.412088071781994,-3.7052732918433304,Private room,20,10,1,0.05,97,311
Centro,Embajadores,40.413707599476204,-3.70663752183309,Entire home/apt,70,1,4,4.0,13,130
Centro,Palacio,40.411597545111796,-3.7107042202694305,Entire home/apt,60,5,0,0.0,1,0
Arganzuela,Imperial,40.411960322557995,-3.7204053635112597,Private room,23,3,3,0.72,2,72
Centro,Cortes,40.4148955685898,-3.7023071682948303,Private room,33,2,106,5.55,2,311
Centro,Universidad,40.4258601390865,-3.71049062040994,Entire home/apt,40,3,86,1.48,4,224
Moncloa - Aravaca,Casa de Campo,40.4271350592254,-3.7204440175565,Private room,22,3,25,2.49,3,310
Tetuán,Castillejos,40.4573858573997,-3.69584627046207,Entire home/apt,65,4,3,0.38,1,1
Centro,Embajadores,40.4124708189395,-3.70314289857271,Entire home/apt,60,2,6,0.89,5,338
Centro,Cortes,40.4127754297695,-3.6985798983970897,Entire home/apt,70,1,273,9.01,4,295
Centro,Cortes,40.4182417283211,-3.69891430791233,Entire home/apt,90,1,0,0.0,1,331
Centro,Palacio,40.4201480184108,-3.7108359184466,Entire home/apt,75,2,36,1.38,2,336
Chamberí,Rios Rosas,40.445604289555995,-3.6972218094324,Entire home/apt,320,5,6,0.57,1,302
Centro,Embajadores,40.4112205225881,-3.7040196183693097,Entire home/apt,65,5,20,1.71,1,62
Centro,Universidad,40.4244459885229,-3.7050015042608195,Entire home/apt,160,2,15,1.74,67,325
Centro,Cortes,40.4143918791673,-3.6948200529745097,Entire home/apt,85,4,20,0.65,51,297
Centro,Sol,40.4190390349158,-3.7076730323871403,Private room,37,1,64,8.53,3,166
Centro,Embajadores,40.4091874998258,-3.70563529076568,Entire home/apt,42,3,6,2.54,1,271
Arganzuela,Acacias,40.40126680230671,-3.7000285796401804,Private room,32,2,1,0.65,1,84
Usera,San Fermín,40.3708434441675,-3.68800682862064,Entire home/apt,100,1,0,0.0,1,0
Barajas,Casco Histórico de Barajas,40.4741422510327,-3.57557112149966,Private room,35,4,25,0.52,3,365
Tetuán,Bellas Vistas,40.4523144545686,-3.70571183203341,Entire home/apt,65,1,29,2.65,1,308
Ciudad Lineal,Concepción,40.4394634216176,-3.6487126839153396,Private room,30,1,0,0.0,1,364
Ciudad Lineal,San Juan Bautista,40.449338645435795,-3.6527065964347005,Entire home/apt,95,4,8,0.18,2,365
Centro,Sol,40.4174504390495,-3.70438873206168,Private room,65,1,4,0.13,2,335
Centro,Palacio,40.4167915723785,-3.7110647812104203,Entire home/apt,42,1,48,2.99,2,231
Centro,Universidad,40.4272116050255,-3.70169970093359,Entire home/apt,60,1,14,0.43,1,0
Tetuán,Valdeacederas,40.4691605321618,-3.70664204226652,Shared room,20,1,8,0.16,3,365
Centro,Sol,40.4163871767372,-3.7016684478842903,Entire home/apt,70,1,2,2.0,1,328
Moncloa - Aravaca,Casa de Campo,40.4204542763195,-3.7215913362647997,Private room,15,1,33,2.95,5,0
Centro,Cortes,40.4127639758857,-3.6954243711505197,Private room,42,2,5,0.22,8,360
Centro,Embajadores,40.4074627866191,-3.7050366259086203,Entire home/apt,50,5,0,0.0,1,0
Centro,Cortes,40.4135743309028,-3.7014562184573503,Private room,28,1,4,0.39,1,0
Centro,Embajadores,40.409646609617,-3.7013606914338304,Private room,21,1,141,7.28,1,298
Centro,Universidad,40.4256217633868,-3.70579631682926,Private room,40,1,1,0.06,1,365
Ciudad Lineal,Ventas,40.4310461021568,-3.6558419238351805,Entire home/apt,65,7,2,0.06,1,365
Arganzuela,Palos de Moguer,40.4038551734792,-3.70126605930108,Private room,35,1,8,0.68,2,343
