neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365
Centro,Embajadores,40.4134165482309,-3.7045659828709603,Entire home/apt,70,4,9,1.7,1,350
Tetuán,Berruguete,40.4553885738787,-3.70265638871737,Entire home/apt,50,1,5,0.86,1,216
Centro,Embajadores,40.4111254111955,-3.70051249565231,Entire home/apt,195,2,8,3.43,1,274
Chamartín,Hispanoamérica,40.453510662186204,-3.6718049715243595,Entire home/apt,110,3,10,1.65,1,150
Centro,Sol,40.4188314787204,-3.70178797488131,Private room,42,2,27,4.85,8,0
Centro,Embajadores,40.407988766428396,-3.6956101043132,Private room,41,1,11,1.89,1,304
Moncloa - Aravaca,Valdezarza,40.4692500284743,-3.71590065509899,Private room,18,1,0,0.0,1,364
Centro,Embajadores,40.40644345027071,-3.70243730397412,Entire home/apt,59,1,4,0.59,6,192
Retiro,Ibiza,40.419045964747,-3.6732975100849505,Private room,26,3,16,2.36,1,132
Arganzuela,Delicias,40.3999709396589,-3.69300657891721,Private room,30,2,4,0.88,1,88
Salamanca,Castellana,40.4299697649709,-3.68500657523227,Entire home/apt,54,5,5,0.76,1,0
Chamberí,Arapiles,40.4328944685734,-3.7091967824766896,Entire home/apt,100,7,3,1.34,2,119
Centro,Universidad,40.4276153311431,-3.70596915272179,Entire home/apt,90,2,3,0.48,1,68
Chamberí,Trafalgar,40.4305581470083,-3.7029624663299,Entire home/apt,75,3,6,0.93,1,280
Centro,Palacio,40.4112140258176,-3.7098898798055697,Private room,30,1,8,1.18,1,356
Salamanca,Fuente del Berro,40.42557564037529,-3.6621212512351797,Entire home/apt,60,1,1,0.16,1,341
Centro,Justicia,40.4205220224932,-3.69707010092232,Entire home/apt,50,2,29,4.51,1,110
Carabanchel,Comillas,40.393695901822,-3.70925000284343,Private room,19,3,0,0.0,7,365
Centro,Justicia,40.420253701961705,-3.6989530982872796,Private room,30,1,0,0.0,10,42
Arganzuela,Chopera,40.3948209696824,-3.6968689281060696,Private room,11,7,0,0.0,1,157
Arganzuela,Acacias,40.4012880266685,-3.70223583540303,Entire home/apt,60,5,6,0.95,1,9
Centro,Justicia,40.4220536846811,-3.69799881208184,Entire home/apt,60,2,16,3.27,3,268
Retiro,Ibiza,40.4212761984785,-3.6778971958000697,Entire home/apt,55,3,2,0.3,1,40
Carabanchel,Comillas,40.3966118361312,-3.7113278383858503,Entire home/apt,36,2,37,5.47,2,48
Chamberí,Trafalgar,40.4298380352343,-3.70478330851031,Entire home/apt,90,1,4,0.61,1,66
Latina,Puerta del Angel,40.409705718177,-3.72488389617763,Entire home/apt,85,3,2,0.41,1,54
Chamberí,Trafalgar,40.432502052143505,-3.70110621582604,Entire home/apt,60,2,9,1.35,1,319
Centro,Universidad,40.4246561133732,-3.7094274552122903,Private room,40,1,1,0.18,2,70
Centro,Justicia,40.4219649536586,-3.70020822299486,Private room,40,1,3,0.47,1,364
Villaverde,Los Rosales,40.350557773639004,-3.6896920916222,Private room,16,2,9,1.42,2,351
Carabanchel,Vista Alegre,40.389838262070796,-3.74075659748728,Shared room,10,3,1,0.59,11,163
Centro,Cortes,40.4123160661715,-3.6951732438744402,Entire home/apt,65,2,11,1.68,2,216
Centro,Embajadores,40.4097190671372,-3.7003616321817403,Entire home/apt,60,3,22,3.37,2,19
Centro,Sol,40.416547396908996,-3.7034407807181,Entire home/apt,89,1,8,1.4,6,287
Salamanca,Goya,40.4247293670167,-3.6787795703148403,Entire home/apt,95,2,8,1.37,1,143
Centro,Justicia,40.420946541671,-3.70014234653452,Entire home/apt,55,1,27,4.13,3,332
Centro,Embajadores,40.4099098549738,-3.7016221431757996,Entire home/apt,47,2,34,5.1,2,325
Centro,Sol,40.4176435099375,-3.6998823207466205,Entire home/apt,55,1,43,6.35,9,301
Centro,Cortes,40.4121493314086,-3.69574216883825,Entire home/apt,145,1,26,4.11,4,243
Centro,Palacio,40.4135128965212,-3.71499354373241,Entire home/apt,84,6,3,0.49,10,141
Ciudad Lineal,Quintana,40.4364861496749,-3.64267643992622,Private room,21,2,17,2.82,1,337
Arganzuela,Acacias,40.4000296372511,-3.70790792025798,Private room,24,1,31,4.58,1,347
Chamberí,Trafalgar,40.43395499885529,-3.70010453656388,Entire home/apt,40,2,30,4.84,3,88
Carabanchel,Vista Alegre,40.3872042928289,-3.7384637350558596,Private room,30,1,0,0.0,16,138
Chamberí,Rios Rosas,40.439378703582896,-3.6985831768525297,Entire home/apt,88,2,6,0.92,1,274
Centro,Cortes,40.4112007962822,-3.6938492129399,Private room,37,2,29,4.6,1,95
Centro,Embajadores,40.4083490583579,-3.70495971217484,Entire home/apt,85,2,20,2.99,1,259
Villaverde,Los Rosales,40.3495684888001,-3.6916796752793597,Private room,16,2,18,2.74,2,338
Centro,Justicia,40.4239341401395,-3.69592198029793,Entire home/apt,45,3,22,3.47,10,329
Centro,Universidad,40.4233648619689,-3.7078348840314104,Entire home/apt,72,2,5,0.77,1,164
Centro,Palacio,40.4171093761264,-3.71000939527099,Entire home/apt,60,1,3,0.59,5,201
Centro,Embajadores,40.4067052545434,-3.70191524278821,Entire home/apt,71,2,19,3.1,1,123
Centro,Universidad,40.4214761134434,-3.7034687345459103,Entire home/apt,50,1,38,5.64,1,294
Puente de Vallecas,San Diego,40.3969565520231,-3.6691737222808998,Entire home/apt,51,1,20,2.91,1,305
Hortaleza,Canillas,40.4653832427749,-3.6349417229595695,Private room,26,1,7,1.67,2,328
Puente de Vallecas,Numancia,40.4007481447725,-3.66524561126002,Entire home/apt,63,3,6,1.02,7,300
Retiro,Pacífico,40.405305849742604,-3.67644573810777,Entire home/apt,80,1,0,0.0,1,0
Tetuán,Almenara,40.4714117444926,-3.69586812060659,Private room,20,1,0,0.0,1,85
Centro,Universidad,40.42228511150999,-3.70764642290698,Entire home/apt,58,2,12,1.84,9,157
Centro,Justicia,40.426418702727396,-3.70045587650921,Entire home/apt,75,1,4,0.61,6,319
Ciudad Lineal,Colina,40.4589130279019,-3.6600189991312098,Private room,24,2,8,1.3,1,326
Centro,Palacio,40.4219079276798,-3.70847744295883,Entire home/apt,220,1,14,2.15,2,335
Centro,Embajadores,40.4119624394188,-3.69990002202649,Private room,30,3,24,4.24,1,320
Salamanca,Goya,40.4279053628019,-3.6723707797829404,Entire home/apt,85,2,27,4.09,1,100
Centro,Embajadores,40.4117105274711,-3.7031400876700897,Entire home/apt,50,2,45,6.89,1,170
Centro,Embajadores,40.409426387048896,-3.7042791780043296,Private room,18,3,16,2.38,1,320
Carabanchel,Vista Alegre,40.387968090035,-3.7384605918101204,Private room,45,3,0,0.0,16,311
Centro,Palacio,40.4099459836554,-3.7127001955741203,Entire home/apt,60,1,14,2.08,5,34
Arganzuela,Chopera,40.3976671019765,-3.70053791385363,Private room,20,1,7,1.06,1,168
Arganzuela,Acacias,40.403236720413105,-3.70354709175413,Private room,23,1,7,1.18,1,172
Centro,Universidad,40.4264881978466,-3.7084551052016606,Private room,114,1,0,0.0,1,345
Centro,Embajadores,40.413397880881604,-3.70177803390495,Entire home/apt,220,2,18,2.9,4,294
Fuencarral - El Pardo,Peñagrande,40.4802132271349,-3.7271522174811698,Shared room,20,2,1,0.22,3,312
Retiro,Pacífico,40.40563616186,-3.6739920059286297,Entire home/apt,40,1,32,4.9,1,305
Villaverde,Los Rosales,40.352431093917296,-3.68835595702905,Shared room,12,1,3,0.46,6,246
Usera,San Fermín,40.372398411982296,-3.6917509959105,Private room,30,2,5,0.79,2,224
Centro,Palacio,40.4116667920202,-3.71004050063154,Private room,40,2,50,7.61,1,275
Chamartín,Hispanoamérica,40.4564068048181,-3.67975804138241,Private room,70,2,2,0.31,3,292
Hortaleza,Apostol Santiago,40.4751740978518,-3.6626076582720297,Private room,21,1,2,0.34,1,95
Chamartín,Hispanoamérica,40.456683450423704,-3.6783615672828995,Private room,55,2,2,0.47,3,291
Tetuán,Cuatro Caminos,40.448874270465396,-3.70241057930436,Entire home/apt,55,1,43,6.62,5,315
Centro,Universidad,40.42537749343371,-3.70461004714158,Entire home/apt,63,2,1,0.16,1,97
Centro,Universidad,40.426584250032896,-3.7019332322872995,Entire home/apt,60,2,3,0.46,2,186
Centro,Cortes,40.4119035300758,-3.69552452966532,Entire home/apt,80,3,16,2.45,1,317
Centro,Universidad,40.4221198798716,-3.7029807295056303,Private room,29,2,4,0.74,1,17
Carabanchel,Opañel,40.390739354286104,-3.71713797712973,Private room,25,2,12,1.91,1,81
Retiro,Ibiza,40.419070520605004,-3.6738695506371,Entire home/apt,60,2,3,0.44,1,4
Chamberí,Gaztambide,40.433781772214395,-3.7153613311458398,Entire home/apt,53,1,35,5.59,7,264
Centro,Palacio,40.4142088203102,-3.71607173288961,Entire home/apt,68,1,45,6.92,2,183
Arganzuela,Delicias,40.3957464325135,-3.69416925913434,Entire home/apt,120,5,0,0.0,1,300
Chamartín,Nueva España,40.4652051716944,-3.6865549859756204,Entire home/apt,44,2,2,0.33,1,2
Salamanca,Guindalera,40.4353534234352,-3.6744415355045597,Private room,35,1,7,1.04,1,32
Chamberí,Trafalgar,40.4340218519332,-3.6998695193599396,Private room,55,1,0,0.0,1,179
Ciudad Lineal,Quintana,40.4380183440421,-3.64266474538054,Private room,25,3,0,0.0,1,364
Centro,Palacio,40.4128838903899,-3.7076641629883302,Entire home/apt,55,2,20,3.06,4,182
Centro,Embajadores,40.4058159855141,-3.7013459701505,Private room,38,1,0,0.0,2,337
Centro,Justicia,40.4239317348347,-3.7004965329223998,Private room,64,1,1,0.17,1,89
Centro,Sol,40.41548868890771,-3.7034119728493398,Private room,46,3,13,2.58,1,62
Salamanca,Lista,40.430997705330796,-3.6782330118618,Private room,35,1,1,0.48,3,281
Centro,Embajadores,40.408778582131795,-3.71000482899884,Entire home/apt,160,1,0,0.0,13,211
Centro,Palacio,40.4171518371599,-3.71261052132434,Entire home/apt,71,2,41,6.54,1,263
Chamberí,Arapiles,40.4381258618365,-3.7089301236754797,Entire home/apt,59,3,1,0.22,7,364
Moncloa - Aravaca,Aravaca,40.4589386076223,-3.78136338219467,Private room,25,2,17,2.6,1,199
Centro,Cortes,40.41656869324321,-3.69527241518414,Entire home/apt,65,2,17,2.6,2,347
Centro,Universidad,40.4234258413856,-3.7036130783580603,Entire home/apt,115,2,23,3.52,2,321
Retiro,Pacífico,40.405526217687104,-3.6838476778824196,Shared room,30,1,4,0.61,3,129
Centro,Cortes,40.4168000089157,-3.6964276922635197,Entire home/apt,150,3,3,0.48,1,160
Salamanca,Guindalera,40.4350521361184,-3.6669496248224998,Entire home/apt,160,2,6,0.99,13,230
Chamberí,Arapiles,40.4305695882707,-3.70958456955409,Entire home/apt,120,2,6,0.97,1,150
Centro,Cortes,40.4131396751475,-3.69921851664956,Private room,32,2,1,0.16,2,203
Latina,Aguilas,40.384078415212,-3.78008741094316,Private room,18,3,8,1.34,1,167
Centro,Embajadores,40.4073498593867,-3.7043838846030295,Private room,25,1,19,3.0,1,73
Centro,Embajadores,40.409826825473104,-3.6979690143954103,Entire home/apt,40,1,27,4.29,4,96
Chamberí,Almagro,40.436977740437,-3.6969592076585496,Private room,20,1,52,7.96,2,280
Centro,Universidad,40.422818182771,-3.7024852093357796,Private room,40,2,12,1.88,2,340
Centro,Embajadores,40.407452684778,-3.7079954754432594,Entire home/apt,50,2,30,5.11,2,66
Centro,Embajadores,40.4092690463291,-3.70342976894229,Entire home/apt,48,3,42,6.7,1,265
Salamanca,Recoletos,40.4275754773378,-3.68864855341574,Entire home/apt,380,5,1,0.36,11,271
Centro,Embajadores,40.4113024994563,-3.70114478897044,Entire home/apt,50,3,15,2.83,20,327
Salamanca,Fuente del Berro,40.4240835798467,-3.6635844046565,Private room,20,1,7,1.11,1,351
Villa de Vallecas,Casco Histórico de Vallecas,40.3631621016232,-3.5825132154914905,Entire home/apt,60,1,11,1.76,2,322
Centro,Sol,40.416348889996904,-3.70587299706104,Entire home/apt,59,1,12,1.97,8,224
Centro,Embajadores,40.4087783314802,-3.6985637786543,Entire home/apt,57,2,20,3.28,1,167
Salamanca,Lista,40.4340108788812,-3.67904143721348,Entire home/apt,90,4,7,1.19,1,286
Retiro,Jerónimos,40.407903593223,-3.6898054821170496,Private room,45,1,37,6.45,2,342
Chamberí,Trafalgar,40.4335394728742,-3.69958285681929,Entire home/apt,90,3,13,2.1,10,0
Moncloa - Aravaca,Argüelles,40.4247607497726,-3.71271460060717,Private room,22,2,12,1.88,29,365
Centro,Palacio,40.420809292507,-3.70726146072771,Entire home/apt,90,3,2,0.33,3,195
Centro,Palacio,40.4210119113284,-3.7071407811339503,Entire home/apt,105,3,1,0.17,3,204
Centro,Palacio,40.4212545278016,-3.70744646233904,Entire home/apt,105,3,1,0.16,3,226
Hortaleza,Pinar del Rey,40.4779103927338,-3.64438942388874,Private room,27,2,1,0.63,1,364
Centro,Palacio,40.410016869113704,-3.71053783513709,Private room,30,2,13,1.99,2,334
Salamanca,Goya,40.427941027015706,-3.6780991158347796,Entire home/apt,165,3,3,0.87,6,200
Centro,Palacio,40.4207809328047,-3.7092432139532403,Entire home/apt,75,2,15,2.39,12,314
Moncloa - Aravaca,Argüelles,40.4313856948145,-3.72043144437419,Entire home/apt,60,2,20,3.59,1,320
Salamanca,Goya,40.4271739524019,-3.67168367578052,Private room,35,5,1,0.18,1,281
Centro,Sol,40.415723963607505,-3.70577613727267,Private room,40,2,9,1.37,1,349
Centro,Palacio,40.4212738452251,-3.71078481093098,Private room,79,1,2,0.34,3,364
Centro,Embajadores,40.413004711774796,-3.70344035082475,Entire home/apt,75,2,39,6.43,1,238
Moncloa - Aravaca,Argüelles,40.4232485149841,-3.71269982803847,Private room,22,2,10,1.6,29,360
Arganzuela,Imperial,40.413449978379504,-3.7193442871048905,Entire home/apt,75,3,6,1.08,1,345
Moncloa - Aravaca,Argüelles,40.4231175771285,-3.71323530609959,Private room,22,2,10,1.69,29,364
Moncloa - Aravaca,Argüelles,40.424149915039294,-3.71279583972977,Private room,22,2,6,1.43,29,362
Moncloa - Aravaca,Argüelles,40.423688821786705,-3.71325599009039,Private room,22,2,2,0.31,29,360
Centro,Justicia,40.425750059752396,-3.6928566062141206,Entire home/apt,50,1,44,6.84,8,330
Centro,Sol,40.4163558565497,-3.7074219757148796,Entire home/apt,150,4,5,0.97,9,335
Salamanca,Fuente del Berro,40.428277613769296,-3.66337128006946,Entire home/apt,50,2,3,0.76,2,153
Usera,Moscardó,40.386627237086394,-3.70660010753506,Entire home/apt,49,1,2,0.64,2,322
Centro,Embajadores,40.4065125093366,-3.70061308667916,Entire home/apt,73,1,14,2.76,23,138
Arganzuela,Acacias,40.4024821462264,-3.71048128058832,Private room,25,1,15,2.32,1,353
Centro,Palacio,40.4135747061439,-3.70796779896981,Private room,30,2,17,2.62,1,329
Centro,Sol,40.4168870348339,-3.70381425072891,Private room,42,2,32,5.71,8,0
Centro,Justicia,40.425328112779205,-3.6987800067667096,Private room,35,1,1,0.73,1,355
Centro,Embajadores,40.408627916124,-3.6984100456556295,Private room,45,1,1,0.15,1,246
Centro,Sol,40.416264784749295,-3.70369715527324,Entire home/apt,60,1,41,6.31,2,323
Moncloa - Aravaca,Argüelles,40.4231302095516,-3.7118365587033098,Private room,22,2,1,0.19,29,365
Moncloa - Aravaca,Argüelles,40.424953931969796,-3.71284009508358,Private room,22,1,4,0.71,29,365
Moncloa - Aravaca,Argüelles,40.423290291247895,-3.7135612764034702,Private room,22,2,2,0.31,29,365
Moncloa - Aravaca,Argüelles,40.423680742540604,-3.71147585151511,Private room,22,2,1,0.16,29,365
Centro,Cortes,40.4106387677606,-3.6946369850253795,Entire home/apt,55,2,17,2.62,2,341
Fuencarral - El Pardo,Peñagrande,40.4745602225995,-3.7186747512145297,Entire home/apt,180,3,4,0.65,1,325
Arganzuela,Acacias,40.4020090861805,-3.7046592642067004,Private room,18,1,3,0.47,3,281
Salamanca,Fuente del Berro,40.4234190713536,-3.6628978841189803,Private room,62,1,0,0.0,2,179
Moncloa - Aravaca,Argüelles,40.4248704790405,-3.71289816770181,Shared room,11,1,10,1.55,29,177
Moncloa - Aravaca,Argüelles,40.4250932063294,-3.71277108044214,Shared room,11,1,3,1.18,29,175
Moncloa - Aravaca,Argüelles,40.4234058846677,-3.7118525914849596,Shared room,11,1,1,0.16,29,179
Centro,Universidad,40.425537109018705,-3.71077709899239,Shared room,11,1,0,0.0,29,365
Moncloa - Aravaca,Casa de Campo,40.4250025942242,-3.72946532645777,Entire home/apt,95,2,0,0.0,4,269
Moncloa - Aravaca,Argüelles,40.423975063180706,-3.71277526879767,Shared room,11,1,1,0.18,29,365
Moncloa - Aravaca,Argüelles,40.42462397088521,-3.71323743667759,Shared room,11,1,0,0.0,29,365
Moncloa - Aravaca,Argüelles,40.423238300887206,-3.71291387908484,Shared room,11,1,2,0.31,29,365
Moncloa - Aravaca,Argüelles,40.4232435686178,-3.71345774475269,Shared room,11,1,1,0.16,29,365
Moncloa - Aravaca,Argüelles,40.4237748226144,-3.71295747800025,Shared room,11,1,0,0.0,29,361
Moncloa - Aravaca,Argüelles,40.4231978891231,-3.71315264110363,Shared room,11,1,1,0.17,29,365
Moncloa - Aravaca,Argüelles,40.4234754649439,-3.71264000673431,Shared room,11,1,3,0.47,29,365
Moncloa - Aravaca,Argüelles,40.4238142611401,-3.71316358687359,Shared room,11,1,0,0.0,29,365
San Blas - Canillejas,Salvador,40.443311442904296,-3.6311249923684596,Entire home/apt,70,3,13,2.41,1,51
Moncloa - Aravaca,Argüelles,40.4247450431465,-3.71308152779284,Shared room,11,1,2,0.37,29,365
Moncloa - Aravaca,Argüelles,40.42383861600771,-3.71357471272372,Shared room,11,1,0,0.0,29,365
Moncloa - Aravaca,Argüelles,40.424535075355294,-3.7129179911431,Shared room,11,1,0,0.0,29,365
Moncloa - Aravaca,Argüelles,40.429756058913796,-3.7183724434696,Entire home/apt,140,3,1,0.19,2,352
Moncloa - Aravaca,Argüelles,40.4231816999404,-3.71202221276105,Shared room,11,1,2,0.34,29,365
Moncloa - Aravaca,Argüelles,40.423591305546104,-3.7117504087345896,Shared room,11,1,1,0.18,29,365
Centro,Cortes,40.41427717596571,-3.69648343006429,Private room,65,3,2,0.33,1,173
Centro,Sol,40.414259322253706,-3.7060047878357296,Entire home/apt,135,2,37,5.81,13,106
Salamanca,Goya,40.4271488674487,-3.67564734069875,Private room,40,3,5,0.79,3,8
Centro,Embajadores,40.4099859087488,-3.69912535913381,Entire home/apt,64,2,7,1.19,2,346
Salamanca,Goya,40.4264399442006,-3.66972498269208,Entire home/apt,69,2,21,3.28,1,107
Moncloa - Aravaca,Argüelles,40.431153278786,-3.72143025042133,Private room,50,1,8,1.3,1,363
Salamanca,Goya,40.4278801507449,-3.6741212078280197,Entire home/apt,45,1,48,7.5,1,43
Arganzuela,Acacias,40.398010935776206,-3.7027245895308,Entire home/apt,74,3,5,0.82,1,145
Fuencarral - El Pardo,Valverde,40.514247252405,-3.6741765663718,Private room,32,2,5,0.82,1,354
Centro,Embajadores,40.4113123786885,-3.70113671489761,Entire home/apt,65,2,3,0.5,1,287
Centro,Sol,40.418861256628794,-3.7072097243924302,Entire home/apt,89,3,1,0.31,1,67
Chamartín,Prosperidad,40.4443700351069,-3.6725933574235294,Private room,35,2,0,0.0,1,27
Latina,Lucero,40.403407080390004,-3.75928492492509,Entire home/apt,75,2,0,0.0,4,320
Centro,Embajadores,40.411272359865706,-3.69769948982017,Entire home/apt,50,2,15,2.41,1,53
Usera,Pradolongo,40.3835425451899,-3.7097301833909397,Entire home/apt,60,2,15,2.41,1,139
Centro,Justicia,40.421216163961205,-3.69950005658602,Entire home/apt,75,7,5,0.9,1,120
Centro,Palacio,40.4146582714345,-3.71490572843585,Entire home/apt,42,2,22,3.37,1,59
Centro,Justicia,40.4200358160954,-3.7010785333275895,Entire home/apt,95,2,0,0.0,1,228
Centro,Palacio,40.4097906586481,-3.71337734992399,Entire home/apt,59,2,16,2.64,3,114
Arganzuela,Delicias,40.3999525185855,-3.6920615335194396,Entire home/apt,55,2,8,1.33,1,0
Centro,Universidad,40.4231737119594,-3.7018852934081603,Entire home/apt,40,1,32,5.05,6,287
Centro,Sol,40.4156738284158,-3.7063727612187303,Private room,60,1,2,0.33,1,351
Ciudad Lineal,San Juan Bautista,40.4517490312705,-3.65270300752105,Private room,30,1,0,0.0,1,43
Centro,Sol,40.4155782575008,-3.70198916807518,Entire home/apt,79,2,14,2.31,3,261
Centro,Sol,40.4159267616081,-3.70202128238086,Entire home/apt,85,2,15,2.39,3,266
Centro,Sol,40.416166851432294,-3.70189597614088,Entire home/apt,249,2,2,0.48,3,244
Chamberí,Arapiles,40.4358321493456,-3.7101772615507698,Private room,30,1,26,4.36,1,219
Centro,Embajadores,40.4098270035838,-3.70411354776746,Entire home/apt,50,2,19,3.2,4,314
Centro,Palacio,40.412779953882605,-3.71193031648435,Entire home/apt,99,3,0,0.0,1,342
Fuencarral - El Pardo,Mirasierra,40.4833195767919,-3.7136064309769,Private room,25,1,13,2.13,1,94
Chamberí,Gaztambide,40.4329454359755,-3.71666076049537,Entire home/apt,95,5,0,0.0,1,89
Latina,Aguilas,40.3857369646296,-3.76572320284757,Private room,20,1,4,1.38,2,172
Latina,Aguilas,40.383943969908294,-3.76798011086443,Private room,20,2,6,1.03,2,177
Usera,Almendrales,40.380623723498395,-3.69921205678371,Entire home/apt,90,2,1,0.19,4,268
Latina,Lucero,40.402643120848296,-3.74701655101756,Entire home/apt,55,2,0,0.0,4,280
Salamanca,Castellana,40.4360557556202,-3.68424382043352,Entire home/apt,90,3,2,0.95,3,291
Centro,Embajadores,40.41048622810071,-3.70319628262492,Entire home/apt,52,2,35,5.47,3,261
Centro,Palacio,40.4151473852748,-3.7099370312061,Entire home/apt,100,3,3,0.48,37,321
Usera,Almendrales,40.384374041973096,-3.69971698388906,Private room,20,5,6,0.99,1,314
Centro,Embajadores,40.408060124299105,-3.6950344989817596,Entire home/apt,55,2,14,2.39,2,96
Centro,Universidad,40.421888670864895,-3.70496593434339,Entire home/apt,60,3,1,0.16,1,134
Moncloa - Aravaca,Argüelles,40.4258452163713,-3.7185512599382204,Entire home/apt,180,4,2,0.36,3,336
Centro,Universidad,40.42467818438929,-3.70556961906079,Entire home/apt,40,2,3,0.49,1,304
Moncloa - Aravaca,Argüelles,40.421020138658,-3.71584021557858,Entire home/apt,85,1,36,5.78,13,128
Tetuán,Bellas Vistas,40.448475306520294,-3.705771920126,Private room,41,1,4,0.99,1,141
Centro,Palacio,40.4125847481735,-3.71749765918261,Private room,44,1,17,2.68,2,307
Salamanca,Recoletos,40.427389457744,-3.68368300747314,Private room,99,2,0,0.0,2,144
Centro,Palacio,40.419079774714604,-3.71218951635629,Private room,25,1,25,4.01,1,68
Arganzuela,Palos de Moguer,40.4049346844207,-3.7000333137607795,Private room,35,2,7,1.11,1,307
Chamberí,Trafalgar,40.4356122063165,-3.70008186968246,Entire home/apt,55,3,3,0.49,8,358
Ciudad Lineal,San Pascual,40.443001859418004,-3.6519208031448,Private room,20,1,27,4.35,1,238
Tetuán,Berruguete,40.4605102959487,-3.7006163019401606,Private room,30,1,2,0.32,2,311
Moratalaz,Media Legua,40.4085225238619,-3.65876074874901,Private room,20,2,1,0.19,1,362
Centro,Palacio,40.4127929676372,-3.71036144424065,Private room,30,1,6,3.21,1,253
Tetuán,Bellas Vistas,40.454936316750796,-3.7076688150056,Entire home/apt,50,1,38,6.51,13,318
Centro,Palacio,40.4086717984276,-3.712827032306,Private room,50,2,9,1.52,1,360
Chamberí,Almagro,40.4261805077462,-3.69168609306973,Entire home/apt,39,3,13,2.22,2,325
Centro,Sol,40.4190986833187,-3.70480132868362,Entire home/apt,89,1,36,6.28,11,303
Chamartín,Prosperidad,40.442102810963505,-3.6708657737741204,Private room,25,2,2,0.41,1,0
Centro,Embajadores,40.4096490501938,-3.6994320032951302,Entire home/apt,45,3,17,4.25,2,94
Centro,Universidad,40.421287818394,-3.7071472420309197,Entire home/apt,139,1,40,6.28,11,309
Centro,Palacio,40.411458227331295,-3.71311795095591,Private room,49,1,0,0.0,4,314
Centro,Palacio,40.4120708437454,-3.71329552678078,Private room,53,1,1,0.19,4,309
Centro,Justicia,40.4250672484969,-3.6987672079899596,Entire home/apt,65,1,30,4.76,2,60
Arganzuela,Delicias,40.396359978089706,-3.6956241421874796,Entire home/apt,45,2,19,3.0,1,266
Centro,Justicia,40.4225427404393,-3.7005272784254903,Entire home/apt,40,6,4,0.75,1,11
Arganzuela,Acacias,40.402849144072704,-3.70377126855487,Private room,25,1,8,1.37,1,219
Centro,Universidad,40.4238394485749,-3.7050186616201697,Entire home/apt,120,2,6,1.86,2,107
Centro,Sol,40.4154593588536,-3.7045865006337406,Entire home/apt,80,2,19,3.02,1,244
Centro,Sol,40.4180771588366,-3.7039019554764403,Entire home/apt,100,2,18,2.98,1,181
Centro,Universidad,40.4288998652961,-3.7050589170518102,Private room,45,1,2,0.33,1,81
Centro,Justicia,40.4222407790763,-3.69659131284738,Entire home/apt,70,1,3,0.95,1,320
Retiro,Niño Jesús,40.412548986562,-3.6765243772065896,Private room,28,1,7,1.11,1,281
Carabanchel,Opañel,40.3873266753575,-3.7232630797267205,Private room,24,2,11,1.82,2,105
Moncloa - Aravaca,Argüelles,40.4239105110325,-3.7129219926104198,Entire home/apt,52,2,13,2.41,1,320
Ciudad Lineal,Ventas,40.4267145251015,-3.6532108613087497,Private room,15,1,9,1.48,1,3
Arganzuela,Imperial,40.4007093210052,-3.7150027566852404,Private room,45,1,0,0.0,1,365
Centro,Universidad,40.4257872269606,-3.70499023017799,Entire home/apt,45,3,20,3.47,2,26
Carabanchel,Abrantes,40.3750843990465,-3.7350681681073703,Private room,50,1,1,0.19,1,365
Centro,Justicia,40.4238210963651,-3.69763056215495,Entire home/apt,70,2,13,2.14,1,152
Centro,Sol,40.417050347515705,-3.70230360366405,Private room,44,2,31,5.54,8,0
Chamberí,Trafalgar,40.4297010545254,-3.69948925249654,Entire home/apt,47,1,1,0.3,4,293
Centro,Embajadores,40.411557080061705,-3.7080498279651803,Entire home/apt,58,2,7,1.16,2,268
Centro,Universidad,40.4204634162676,-3.7019729567783703,Entire home/apt,43,1,0,0.0,4,287
Tetuán,Almenara,40.473235465148,-3.68845448727323,Private room,20,2,2,0.53,3,350
Centro,Justicia,40.4235709851514,-3.699493655506,Entire home/apt,195,1,2,0.34,4,217
Carabanchel,Vista Alegre,40.387611241075504,-3.7391893134616296,Entire home/apt,50,1,0,0.0,2,351
Arganzuela,Palos de Moguer,40.4049026907433,-3.6977924388475096,Entire home/apt,78,3,19,3.13,2,336
Centro,Sol,40.4198104056686,-3.7015212810703395,Entire home/apt,100,3,7,1.15,10,124
Centro,Universidad,40.424325268336894,-3.70789909769511,Entire home/apt,50,3,1,0.2,2,343
Retiro,Estrella,40.4173702191964,-3.66796449479596,Private room,28,1,16,2.54,2,142
Centro,Universidad,40.4246624874497,-3.70310582624996,Private room,20,1,7,1.15,2,355
Centro,Embajadores,40.410114158282106,-3.7035647324014502,Entire home/apt,60,1,5,0.82,2,30
Centro,Embajadores,40.410535755546704,-3.7031709482397503,Entire home/apt,80,2,0,0.0,2,63
Salamanca,Recoletos,40.4203764343988,-3.68875722245614,Entire home/apt,125,2,13,2.14,4,326
Centro,Embajadores,40.409955966132706,-3.69784889183831,Private room,21,2,40,6.45,1,123
Centro,Palacio,40.4137269888164,-3.7135091532765494,Entire home/apt,52,1,25,3.97,1,3
Moratalaz,Pavones,40.3966625416906,-3.63779207025717,Private room,17,1,4,0.68,1,324
Tetuán,Bellas Vistas,40.449669677715704,-3.70576027895526,Private room,22,2,8,2.42,1,28
